8,0,70,8,5,6,2,0,0,23,9,19,4,0,34,41,10,2,3,0,0,8,10,2,0,0,3,4,0,0,0
0,13,13,0,2,0,0,0,0,3,4,4,0,1,16,11,4,0,0,0,0,1,3,0,0,0,2,0,0,0,0
0,0,69,4,1,1,2,3,0,1,9,2,1,0,2,9,2,0,4,0,0,2,5,0,0,0,0,0,0,0,1
0,0,4,60,4,0,0,0,0,0,8,1,0,1,2,18,3,0,0,0,0,1,0,1,0,0,3,0,0,0,0
0,0,0,5,99,1,1,1,0,0,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0
0,0,0,0,2,78,8,15,0,0,2,10,0,2,3,3,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0
0,0,2,0,0,2,34,2,0,10,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6,85,0,0,2,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,13,90,39,146,20,27,6,13,5,1,0,0,0,5,22,1,0,0,2,3,0,0,0
0,0,4,0,0,1,0,0,0,264,26,107,7,14,6,15,15,6,1,1,0,13,34,4,0,0,2,2,0,0,0
0,0,1,0,0,0,0,0,0,12,314,96,4,94,5,21,25,20,1,1,0,15,47,30,3,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,3,8,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,6,19,180,49,1,1,8,7,0,2,0,14,47,6,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,4,100,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,1,0,4,5,0,4,9,6,2,4,280,18,2,0,0,0,0,1,3,0,0,0,1,0,0,0,0
0,0,2,2,0,0,0,0,0,1,6,1,0,0,4,125,3,1,0,0,0,2,2,0,0,0,5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8,6,0,2,0,9,204,1,1,0,0,2,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,2,4,3,4,2,0,0,5,194,0,0,0,2,1,0,0,0,0,0,0,0,0
0,0,4,0,0,5,4,1,0,29,31,53,41,288,24,197,244,590,797,396,8,184,499,75,3,1,66,16,0,0,2
0,0,2,0,0,0,0,0,0,0,3,2,1,2,0,0,3,23,1,145,0,4,5,6,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,4,1,3,2,17,0,2,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,25,74,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,6,0,2,0,2,2,2,2,0,0,0,84,200,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,8,0,0,0,2,11,90,1,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,5,18,1,10,2,0,3,12,13,4,4,0,17,36,23,149,0,2,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3,8,0,0,6,2,1,1,0,0
0,0,0,1,0,0,0,0,0,1,2,0,0,1,1,2,4,0,0,0,0,3,3,0,0,0,90,1,0,0,0
0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,4,39,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5,7,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,1,0,0,0,3,4,0,16,0
0,0,0,2,0,0,0,0,0,9,8,3,1,0,6,31,9,6,0,0,0,11,32,0,0,0,7,29,4,3,35
