5,0,41,3,2,3,0,0,0,18,9,7,4,0,19,16,3,2,3,0,0,0,11,2,0,0,3,1,0,0,0
0,7,10,0,0,0,0,0,0,3,2,4,0,1,11,8,4,0,0,0,0,1,2,0,0,0,2,0,0,0,0
0,0,34,2,1,0,2,2,0,1,6,0,1,0,0,3,2,0,2,0,0,1,4,0,0,0,0,0,0,0,0
0,0,4,44,2,0,0,0,0,0,6,1,0,1,1,9,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0
0,0,1,3,54,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
0,0,0,0,2,46,7,9,0,0,0,8,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,2,24,2,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3,49,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,50,17,69,12,13,3,6,2,1,0,0,0,7,12,1,0,0,0,3,0,0,0
0,0,0,0,0,1,0,0,0,152,20,67,0,7,4,2,7,3,0,0,0,7,15,2,0,0,2,2,0,0,0
0,0,0,0,0,0,0,0,0,7,174,30,3,50,2,9,13,10,0,1,0,2,25,18,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,2,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,10,102,22,0,0,3,1,0,2,0,10,24,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,2,61,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,2,0,3,2,0,4,6,1,4,0,143,10,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,1,2,1,0,0,4,73,3,0,0,0,0,1,2,0,0,0,5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,6,112,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,4,3,3,1,0,0,3,106,0,0,0,2,1,0,0,0,0,0,0,0,0
0,0,3,0,0,4,3,1,0,15,14,26,17,149,16,80,117,275,405,213,5,86,267,44,2,0,31,9,0,0,2
0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,12,0,88,0,1,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,5,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,7,39,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,42,117,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,0,3,5,52,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,10,1,4,0,0,2,7,6,3,3,0,4,23,9,73,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,3,2,1,0,0,0
0,0,0,2,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,1,1,0,0,0,45,0,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,2,24,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,2,2,0,8,0
0,0,0,2,0,0,0,0,0,5,7,2,1,0,3,17,8,6,0,0,0,6,18,0,0,0,7,17,2,2,20
