31,3,298,21,15,14,7,6,0,56,20,85,8,11,75,148,48,5,5,0,0,17,89,4,1,0,18,25,0,0,7
1,16,34,3,2,1,4,12,0,10,8,18,0,2,49,29,16,0,0,0,0,4,6,1,0,0,4,1,0,0,0
0,0,225,10,14,2,6,8,0,1,11,28,3,0,17,45,35,3,4,0,0,8,30,0,0,0,0,2,0,0,1
0,0,16,182,11,0,2,0,0,3,14,5,1,1,11,54,10,0,0,0,0,7,40,2,1,0,10,0,0,0,0
0,0,8,18,257,3,3,10,0,2,1,1,2,0,1,3,2,1,0,0,0,1,5,0,0,0,13,8,1,0,0
0,0,4,0,21,239,31,54,0,6,8,35,3,4,14,14,11,1,0,0,0,3,10,1,0,0,0,0,0,0,0
0,0,2,0,3,3,76,4,0,17,0,5,4,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,2,5,19,191,0,5,2,0,0,2,8,3,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,4,0,0,1,1,1,20,283,115,479,47,59,22,50,27,14,3,1,0,28,79,6,2,0,4,3,0,0,4
0,0,4,0,0,1,0,1,0,801,64,456,24,31,12,63,44,16,1,3,0,59,120,30,2,0,7,5,0,0,0
0,0,6,0,0,0,0,5,0,58,899,477,17,497,16,139,133,125,2,20,0,88,279,169,23,0,21,1,0,0,0
0,0,0,0,0,0,0,0,0,8,12,229,3,3,0,2,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,5,0,0,8,31,87,803,299,8,20,82,39,1,5,0,76,210,72,4,0,9,1,0,0,0
0,0,2,0,0,0,0,0,0,1,2,0,5,224,0,1,2,9,2,3,0,0,0,3,0,0,0,0,0,0,0
0,0,8,2,4,1,8,12,0,16,13,27,3,4,775,68,15,1,5,0,0,10,19,1,0,0,7,1,0,0,0
0,0,5,8,0,0,0,0,0,12,13,4,2,2,12,310,20,5,0,0,0,0,6,0,0,0,12,1,0,1,0
0,0,1,0,0,1,2,0,0,3,20,12,0,6,1,23,526,10,3,1,0,6,29,2,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,0,2,7,4,8,15,0,2,20,416,1,2,0,2,7,4,0,0,1,0,0,0,0
0,2,9,1,1,8,8,6,0,84,77,182,149,977,73,753,924,2113,2205,1322,26,536,1547,381,21,4,177,39,1,1,2
0,0,2,0,0,0,0,0,0,0,12,5,5,5,0,0,7,57,2,396,0,8,19,12,6,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,9,1,1,5,10,7,20,43,3,4,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,3,0,1,0,1,2,1,0,0,0,0,72,222,0,0,0,2,0,0,0,0
0,1,1,1,0,0,0,2,0,1,15,2,7,3,1,3,6,6,1,0,0,251,630,2,5,0,3,1,0,0,0
0,0,0,0,0,0,0,0,0,0,7,0,2,5,3,0,2,17,0,0,0,6,36,244,0,0,0,0,0,0,0
1,0,2,0,0,0,0,0,0,7,36,1,19,7,2,6,26,30,9,10,0,56,162,70,483,0,2,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,6,18,0,1,13,2,3,1,0,0
0,0,0,3,0,1,0,0,0,2,6,4,1,2,2,5,16,3,0,0,0,7,15,0,0,0,253,4,0,0,0
0,0,2,0,2,0,0,0,0,1,10,3,3,0,2,4,4,0,0,0,0,1,7,0,0,0,7,163,1,1,0
0,0,0,0,0,0,0,0,0,3,0,2,2,0,0,3,3,0,0,0,0,3,3,0,0,0,2,9,22,0,0
0,0,1,0,0,0,0,0,0,0,4,2,0,2,3,5,1,1,0,0,0,1,4,0,0,0,4,15,0,42,1
0,0,0,3,0,0,5,0,0,29,14,18,1,5,10,88,57,15,0,3,0,45,144,0,0,0,26,78,8,8,78
