outputOriHN,12,1,22,13,28,19,20,24,21,3,8,16,17,18,10,14,7,6,5,30,29,27,15,9,4,23,2,31,26,25,11,
21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
27,0,0,0,2,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,
31,1,0,0,3,0,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,
39,2,0,0,3,0,1,0,0,0,0,0,22,0,2,1,0,0,1,0,0,0,1,2,3,0,0,1,0,0,0,0,
48,2,1,0,4,0,3,0,0,0,0,0,22,0,2,2,0,1,1,0,0,0,2,4,3,0,0,1,0,0,0,0,
51,2,1,0,4,0,3,0,0,0,0,0,22,0,3,2,0,1,1,0,0,0,2,5,4,0,0,1,0,0,0,0,
57,3,1,0,4,0,4,0,0,0,0,0,23,0,3,4,0,1,1,0,0,0,2,6,4,0,0,1,0,0,0,0,
71,3,3,1,4,0,5,0,0,0,0,0,24,1,3,6,0,1,4,0,0,0,2,8,4,1,0,1,0,0,0,0,
79,3,3,1,5,0,5,0,0,1,0,0,25,1,3,9,0,1,4,0,0,0,2,9,5,1,0,1,0,0,0,0,
92,3,4,1,7,0,6,0,0,1,0,0,25,1,3,15,0,1,4,0,0,0,2,10,6,1,1,1,0,0,0,0,
99,3,5,1,9,0,7,0,0,1,0,0,25,1,3,16,0,2,4,0,0,0,2,10,7,1,1,1,0,0,0,0,
107,3,6,1,10,0,8,0,0,1,0,0,26,1,3,16,0,2,4,0,0,0,2,10,7,1,1,3,1,0,0,1,
118,3,8,1,10,0,8,0,0,1,1,0,26,1,3,17,1,2,4,0,0,0,2,13,9,1,1,4,1,0,0,1,
131,4,9,1,12,0,10,1,0,1,2,1,26,1,3,18,1,2,4,0,0,0,3,14,9,1,2,4,1,0,0,1,
143,4,10,1,13,0,12,1,0,1,3,1,26,1,4,20,1,2,5,0,0,0,4,14,11,1,2,4,1,0,0,1,
156,4,10,2,15,0,14,1,0,2,4,1,26,1,5,22,1,2,5,0,0,0,4,16,11,1,2,5,1,0,0,1,
175,4,12,3,15,0,19,1,0,2,4,1,27,2,5,24,2,2,5,0,1,0,4,16,12,1,2,6,2,0,0,3,
183,4,13,3,15,0,20,1,0,2,4,1,27,2,5,25,2,2,5,0,1,0,4,17,15,1,3,6,2,0,0,3,
210,4,15,3,15,1,23,1,0,2,5,1,30,2,6,28,2,2,5,0,1,0,4,19,19,2,3,9,3,0,0,5,
221,4,16,3,17,1,25,2,0,2,5,1,32,2,6,28,2,4,5,0,1,0,4,19,19,2,3,10,3,0,0,5,
233,4,16,3,17,2,28,2,0,2,5,1,32,2,7,28,2,4,5,0,1,0,5,19,21,3,5,11,3,0,0,5,
247,4,19,3,17,2,30,2,0,2,5,2,34,2,7,28,2,4,5,1,1,0,5,20,24,3,5,12,3,0,0,5,
263,4,20,4,17,2,36,2,0,3,5,2,34,2,7,33,2,4,5,2,1,1,5,20,24,3,5,12,3,0,0,5,
283,4,22,4,17,2,40,2,2,3,5,2,35,2,7,35,2,5,6,2,1,1,5,20,26,3,5,14,5,1,0,5,
307,5,23,5,19,2,45,2,2,3,5,2,35,2,7,38,2,6,7,2,1,1,5,21,31,3,6,14,5,1,2,5,
320,5,23,5,20,2,48,3,2,3,5,2,35,2,7,40,2,6,7,2,1,1,5,25,31,3,6,15,5,1,2,6,
346,5,23,5,20,3,51,3,2,4,7,2,37,2,7,44,3,6,7,2,3,1,6,27,32,4,7,17,5,1,4,6,
373,6,24,5,21,3,55,3,2,4,8,2,37,4,7,47,3,6,8,3,3,2,6,31,36,4,7,19,5,1,4,7,
417,7,27,5,22,4,62,4,2,4,10,2,39,5,7,54,3,8,9,3,3,2,6,36,42,5,7,20,5,1,5,8,
437,7,29,6,22,4,66,4,2,4,11,2,39,7,7,55,3,8,10,3,4,2,6,37,47,5,7,21,5,1,5,8,
456,7,29,6,24,4,71,4,2,4,11,4,39,7,7,58,3,8,10,3,4,2,6,39,48,6,8,22,5,1,5,9,
484,7,29,7,27,4,77,4,2,5,11,6,40,7,7,61,3,11,11,3,5,2,6,40,50,6,8,22,5,1,5,12,
511,7,31,8,28,4,82,4,3,5,11,6,42,7,9,61,3,12,12,3,5,3,8,40,52,6,9,23,5,1,7,14,
