outputDesGD,12,1,22,13,28,19,20,24,21,3,8,16,17,18,10,14,7,6,5,30,29,27,15,9,4,23,2,31,26,25,11,
520,16,22,20,13,23,39,8,16,29,19,12,14,13,13,9,17,19,11,11,22,12,14,17,16,21,14,15,16,17,17,15,
541,16,22,20,13,23,40,8,18,29,21,12,14,14,18,10,17,19,12,12,22,13,14,18,16,21,15,16,16,18,19,15,
563,18,23,21,13,23,41,9,19,29,22,13,14,16,20,10,17,19,12,12,22,14,14,18,17,21,16,17,16,18,22,17,
585,18,23,21,15,23,42,9,20,30,23,13,16,16,21,10,19,19,15,12,22,16,15,18,17,21,17,17,17,19,23,18,
614,20,23,21,15,23,42,11,22,30,23,14,17,16,21,12,21,22,15,12,22,16,15,19,19,25,19,18,19,20,23,19,
642,20,23,21,15,23,43,11,24,32,23,17,19,16,21,13,22,22,17,13,23,17,17,21,20,25,21,19,20,20,24,20,
667,20,27,22,16,23,43,11,25,33,23,18,21,18,22,13,24,22,17,13,24,17,17,21,20,28,22,20,20,21,25,21,
726,21,28,23,19,23,47,12,27,33,26,22,22,18,22,17,25,23,19,15,25,18,22,25,20,30,24,22,24,25,26,23,
753,21,29,23,20,24,48,12,28,33,27,24,23,18,23,17,26,24,22,17,25,23,22,25,20,30,25,22,25,26,26,25,
785,22,31,24,20,25,49,12,28,34,27,25,26,18,23,20,28,24,23,18,25,25,24,28,20,30,26,22,27,29,26,26,
824,23,32,25,21,27,50,14,28,34,30,28,29,18,24,21,31,24,25,19,26,27,25,30,22,31,26,24,27,30,27,26,
857,23,37,28,22,28,51,14,30,36,30,28,29,18,27,22,32,27,25,20,27,28,26,30,22,31,29,24,27,32,28,26,
903,24,37,29,25,30,51,16,31,37,32,28,30,20,27,25,32,28,27,21,30,30,27,32,25,32,31,27,31,32,29,27,
937,26,38,29,25,34,52,16,32,38,34,31,31,20,28,25,32,29,29,23,32,32,28,34,25,34,34,27,31,32,29,27,
971,26,42,30,25,35,52,16,33,38,35,32,32,23,29,26,34,31,29,25,32,36,29,34,25,35,34,29,32,35,30,27,
1015,27,43,30,27,36,52,17,33,40,35,32,33,24,30,26,36,33,32,29,33,38,30,36,27,37,36,32,35,36,32,28,
1041,28,44,30,27,36,53,18,35,42,36,32,34,24,31,27,38,34,32,29,33,39,30,37,27,37,37,35,38,37,33,28,
1079,29,48,31,27,36,56,19,40,43,37,34,35,24,32,29,39,34,32,32,35,40,33,38,27,38,37,36,38,37,35,28,
