outputOriSC,12,1,22,13,28,19,20,24,21,3,8,16,17,18,10,14,7,6,5,30,29,27,15,9,4,23,2,31,26,25,11,
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,
71,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,
79,0,0,0,1,0,2,1,0,0,0,0,0,1,0,2,0,0,2,0,0,0,1,0,2,0,67,0,0,0,0,0,
83,0,0,0,1,0,2,1,0,0,0,0,0,2,0,3,0,0,2,0,0,0,1,0,2,0,68,0,0,0,0,1,
94,1,1,0,1,0,3,2,0,1,0,0,0,2,0,3,0,0,2,0,0,0,1,2,3,0,68,2,0,0,0,2,
98,1,2,0,1,0,4,2,0,1,0,0,0,2,0,3,0,0,2,0,0,0,1,2,5,0,68,2,0,0,0,2,
106,1,2,0,1,0,6,2,0,1,0,0,0,2,0,5,0,0,2,0,0,0,1,4,7,0,68,2,0,0,0,2,
112,1,2,0,1,0,7,3,0,1,0,0,1,2,0,6,0,1,2,0,0,0,1,4,8,0,68,2,0,0,0,2,
121,1,3,0,2,0,7,3,0,1,0,0,1,2,0,7,0,1,2,0,0,0,2,5,10,0,69,2,0,0,0,3,
130,1,3,0,2,0,11,3,0,1,0,1,1,2,0,8,0,1,2,0,1,0,2,5,12,0,69,2,0,0,0,3,
142,1,4,0,2,0,15,3,0,2,0,1,1,2,0,9,0,1,3,0,1,0,2,8,13,0,69,2,0,0,0,3,
159,1,6,0,2,0,20,3,0,2,0,2,1,2,0,11,0,2,4,0,1,0,2,9,13,0,70,4,0,0,1,3,
167,1,8,0,3,0,21,3,0,2,0,2,2,2,0,11,0,2,5,0,1,0,2,10,13,0,70,5,0,0,1,3,
182,2,8,1,3,0,24,3,0,2,1,2,3,2,0,12,0,2,5,0,2,0,3,11,13,0,70,7,0,1,1,4,
196,2,8,1,3,0,28,3,0,2,1,2,3,4,0,13,0,2,6,1,2,1,3,11,14,0,70,7,1,1,1,6,
211,2,12,1,3,0,29,3,0,2,1,2,3,4,1,14,0,2,7,1,2,1,4,11,16,0,70,9,2,1,1,7,
236,3,14,1,6,0,34,4,0,2,3,3,5,4,1,15,0,2,7,1,2,1,4,11,18,3,70,10,2,1,1,8,
248,3,14,2,6,0,35,4,1,2,3,3,6,4,1,17,0,2,8,1,2,1,5,12,18,3,71,12,2,1,1,8,
265,4,15,2,7,0,39,4,1,3,4,3,6,4,2,18,1,2,8,1,2,1,6,13,19,3,71,12,4,1,1,8,
278,4,15,2,7,1,43,5,1,3,4,3,6,5,2,19,1,2,8,1,2,2,6,15,20,3,71,12,4,1,1,9,
297,4,16,2,7,1,46,6,1,3,4,5,7,5,3,20,1,4,8,1,2,2,6,16,21,3,72,13,4,1,2,11,
325,5,18,3,7,1,54,6,1,4,5,5,8,5,3,23,1,5,9,1,2,2,7,19,24,3,73,13,4,1,2,11,
342,6,18,3,8,1,58,6,2,5,5,5,8,5,3,27,1,6,9,1,2,2,7,20,25,3,73,14,4,1,3,11,
357,6,18,3,9,1,63,6,2,5,6,5,8,5,3,28,2,7,9,1,2,3,7,22,25,3,73,15,4,1,4,11,
368,7,18,3,10,1,64,6,2,5,7,5,8,5,3,28,2,7,10,2,2,3,7,25,25,3,73,15,4,1,4,13,
388,7,21,4,12,1,69,6,2,5,9,6,8,5,4,29,2,8,10,2,3,3,7,26,25,3,73,16,4,1,4,13,
406,7,22,4,12,1,72,6,2,5,11,6,8,5,4,29,2,8,11,2,3,4,8,28,27,3,74,17,5,1,5,14,
423,8,23,4,14,1,73,6,2,5,11,6,9,5,4,32,3,8,11,2,3,4,8,30,28,3,75,18,7,1,5,14,
452,9,28,4,18,1,76,6,3,7,12,6,10,6,4,35,4,9,11,2,3,4,8,31,30,3,75,19,7,1,6,14,
480,9,32,4,18,1,81,6,3,7,12,6,10,7,4,39,4,9,12,2,4,4,8,36,33,3,75,19,7,1,7,17,
499,9,35,4,18,1,87,6,3,7,12,6,11,7,4,40,4,9,12,2,4,4,8,36,37,3,76,21,7,1,8,17,
524,9,36,5,19,1,91,7,3,8,12,6,12,8,4,43,4,9,12,2,4,4,9,38,43,3,76,22,7,1,8,18,
549,9,39,5,20,1,93,7,3,10,13,6,12,8,4,51,4,9,12,2,4,4,10,39,48,3,76,23,7,1,8,18,
572,9,43,5,20,1,98,8,4,10,13,8,12,8,4,52,4,10,12,2,4,4,10,41,52,3,76,24,7,2,8,18,
605,9,47,7,21,1,100,9,4,12,14,8,12,8,4,56,5,10,15,2,5,4,10,45,53,4,76,25,10,3,8,18,
631,9,49,7,21,2,104,10,4,15,14,8,12,8,4,62,5,10,16,2,5,5,10,47,55,4,76,26,11,3,8,19,
656,9,50,7,22,2,111,10,5,15,15,9,15,9,4,67,5,11,17,2,5,5,10,49,55,4,76,26,11,3,8,19,
691,9,54,7,26,2,117,12,6,16,16,11,16,9,4,69,5,12,17,2,7,5,10,50,58,4,76,29,12,3,8,19,
715,9,57,7,28,2,125,12,6,16,16,11,16,11,4,72,5,12,18,2,7,5,11,51,61,4,76,29,12,3,8,19,
736,11,58,7,29,3,127,12,6,17,17,11,16,11,4,77,6,12,19,2,7,5,11,52,63,4,77,29,12,3,8,20,
783,12,61,7,34,3,136,13,7,17,20,11,18,12,5,80,6,14,19,3,7,5,11,53,71,4,79,32,12,3,8,20,
807,12,62,7,36,3,145,13,7,17,20,12,18,14,5,80,6,14,19,3,7,5,11,53,78,4,79,32,12,4,8,21,
834,14,65,7,39,3,148,13,7,17,20,13,19,15,5,83,6,14,20,3,7,5,11,53,81,5,81,34,12,4,8,22,
865,14,71,7,41,3,153,14,7,17,20,15,20,15,5,88,6,14,20,3,7,5,11,57,82,5,81,38,12,4,8,22,
899,14,73,7,43,3,159,16,7,18,21,16,20,16,6,93,6,16,20,3,7,5,11,61,84,6,81,41,12,4,8,22,
930,15,74,7,43,4,168,16,8,18,21,17,23,17,7,96,6,18,21,5,7,5,11,61,86,7,81,42,12,4,8,22,
965,15,76,7,43,6,175,16,9,18,22,17,24,19,8,101,6,19,21,5,7,5,11,63,91,7,81,46,12,4,8,23,
1010,15,81,7,46,7,180,17,9,20,24,17,26,21,8,109,6,19,21,5,7,5,11,65,94,8,83,51,12,5,8,23,
1041,15,82,7,48,7,188,18,9,21,24,18,27,21,8,111,6,22,24,5,7,5,12,65,96,8,85,53,12,5,8,24,
1081,15,89,7,49,7,195,18,9,22,24,18,28,21,8,120,8,22,24,5,7,5,12,66,101,9,85,56,13,5,8,25,
1107,15,91,8,51,7,202,19,9,22,26,18,28,21,8,122,8,23,25,5,7,5,12,68,103,9,85,56,13,5,8,28,
